item,itemLabel
http://www.wikidata.org/entity/Q64143292,Gran Zebrù Glacier
http://www.wikidata.org/entity/Q64143305,Griessfirn Glacier
http://www.wikidata.org/entity/Q64143306,Griessenfirn Glacier
http://www.wikidata.org/entity/Q64143308,Guppenfirn Glacier
http://www.wikidata.org/entity/Q64143317,Godley Glacier
http://www.wikidata.org/entity/Q64143319,Golubin Glacier
http://www.wikidata.org/entity/Q64143519,Nevado Humantay
http://www.wikidata.org/entity/Q64143523,Leones Glacier
http://www.wikidata.org/entity/Q64143524,Mellizo Sur Glacier
http://www.wikidata.org/entity/Q64143526,HPS 9 Glacier
http://www.wikidata.org/entity/Q64143527,Mayo Glacier
http://www.wikidata.org/entity/Q64143528,Lake Palcacocha
http://www.wikidata.org/entity/Q64143574,Maliy Aktru Glacier
http://www.wikidata.org/entity/Q64143575,Kozelskiy Glacier
http://www.wikidata.org/entity/Q64143576,Lake McArthur
http://www.wikidata.org/entity/Q64143578,Lake O'Hara
http://www.wikidata.org/entity/Q64143579,Iskut River
http://www.wikidata.org/entity/Q64143581,Kitchener Lake
http://www.wikidata.org/entity/Q64143583,Klappan River
http://www.wikidata.org/entity/Q64143586,Lake Bennet
http://www.wikidata.org/entity/Q64143589,Logan Glacier (Yukon)
http://www.wikidata.org/entity/Q64143590,Hudson Bay
http://www.wikidata.org/entity/Q64143591,Kluane Lake
http://www.wikidata.org/entity/Q64143594,Kotarjökull
http://www.wikidata.org/entity/Q64143595,Juvfonne Glacier
http://www.wikidata.org/entity/Q64143598,Langfjordjoekulen Glacier
http://www.wikidata.org/entity/Q64143604,Ivigtut Mine
http://www.wikidata.org/entity/Q64143606,Kangaamiut
http://www.wikidata.org/entity/Q64143609,Kangerlussuaq [Søndre Strømfjord]
http://www.wikidata.org/entity/Q64143612,Jakobshavn Isbræ
http://www.wikidata.org/entity/Q64143613,Jakobshavn Isfjord
http://www.wikidata.org/entity/Q64143614,Jakobshavn / Ilulissat
http://www.wikidata.org/entity/Q64143615,Lyngmark Bugt
