item,itemLabel
http://www.wikidata.org/entity/Q64143736,Kukak Volcano
http://www.wikidata.org/entity/Q64143738,Lituya Bay
http://www.wikidata.org/entity/Q64143755,Krisha Glacier
http://www.wikidata.org/entity/Q64143692,Manshuk Mametova Glacier
http://www.wikidata.org/entity/Q64143257,Herbert Glacier
http://www.wikidata.org/entity/Q64143268,Hayden Glacier (Alaska)
http://www.wikidata.org/entity/Q64143519,Nevado Humantay
http://www.wikidata.org/entity/Q64143741,Hugh Miller Glacier
http://www.wikidata.org/entity/Q64143691,Igly Tuyuksu Glacier
http://www.wikidata.org/entity/Q64143615,Lyngmark Bugt
http://www.wikidata.org/entity/Q64143731,Iceberg Lake
http://www.wikidata.org/entity/Q64143706,Jenny Lake
http://www.wikidata.org/entity/Q64143694,Korzhenevskiy Glacier
http://www.wikidata.org/entity/Q64143702,Matterhorn Peak
http://www.wikidata.org/entity/Q64143575,Kozelskiy Glacier
http://www.wikidata.org/entity/Q64143624,Inglefield Bredning
http://www.wikidata.org/entity/Q64143613,Jakobshavn Isfjord
http://www.wikidata.org/entity/Q64143718,Lake of the Clouds
http://www.wikidata.org/entity/Q64143950,Mount Sydney King
http://www.wikidata.org/entity/Q64143906,Langenferner Glacier / Verdretta Lunga
http://www.wikidata.org/entity/Q64144089,Mount Adams
http://www.wikidata.org/entity/Q64144122,Mount Queets
http://www.wikidata.org/entity/Q64144039,Mount Dana
http://www.wikidata.org/entity/Q64144041,Mount Ararat
http://www.wikidata.org/entity/Q64144017,Nevados Chopicallqui
http://www.wikidata.org/entity/Q64143945,Nevado Salcantay
http://www.wikidata.org/entity/Q64143965,Mount Fawcett
http://www.wikidata.org/entity/Q64143803,Kings Bay
http://www.wikidata.org/entity/Q64143793,Icy Bay
http://www.wikidata.org/entity/Q64144088,Mount Saint Helens
http://www.wikidata.org/entity/Q64144051,Mount Shasta
http://www.wikidata.org/entity/Q64144108,Mount Rainier
http://www.wikidata.org/entity/Q64143948,Ngga Pulu
http://www.wikidata.org/entity/Q64143790,Kulthieth Mountain
http://www.wikidata.org/entity/Q64144042,Mount Powell
http://www.wikidata.org/entity/Q64144066,Mount Hood
http://www.wikidata.org/entity/Q64143795,Lake Clark
http://www.wikidata.org/entity/Q64144009,Oriental Glacier
http://www.wikidata.org/entity/Q64144043,Niwot Ridge
http://www.wikidata.org/entity/Q64144064,Novelty Mine
http://www.wikidata.org/entity/Q64143834,Johnson River
http://www.wikidata.org/entity/Q64144063,Mount Moran
http://www.wikidata.org/entity/Q64144062,Mount Saint John
http://www.wikidata.org/entity/Q64144136,Mount Oberlin
http://www.wikidata.org/entity/Q64143838,Little Gerstle River
http://www.wikidata.org/entity/Q64143781,Iliamna Volcano
http://www.wikidata.org/entity/Q64143799,Kushtaka Lake
http://www.wikidata.org/entity/Q64143818,Landmark Gap
http://www.wikidata.org/entity/Q64143914,Lämmern Glacier
http://www.wikidata.org/entity/Q64143918,Kehlen Glacier
http://www.wikidata.org/entity/Q64144023,Mirror Lake
http://www.wikidata.org/entity/Q64144025,Mount Goddard
http://www.wikidata.org/entity/Q64144035,Mount Lyell
http://www.wikidata.org/entity/Q64144032,Mount McGee
http://www.wikidata.org/entity/Q64144028,Muir Pass
http://www.wikidata.org/entity/Q64144114,Mount Stuart
http://www.wikidata.org/entity/Q64144126,Mount Thompson
http://www.wikidata.org/entity/Q64144128,Pacific Creek
http://www.wikidata.org/entity/Q64143847,McCall Glacier (Alaska)
http://www.wikidata.org/entity/Q64144048,North Fork Little Laramie River
http://www.wikidata.org/entity/Q64144125,Nyack Creek
http://www.wikidata.org/entity/Q64144060,Ordzhonikidze Glacier
http://www.wikidata.org/entity/Q64144094,Murtel Glacier
http://www.wikidata.org/entity/Q64143903,Marmaglaciaren Glacier
http://www.wikidata.org/entity/Q64144015,Olvidado Glacier
http://www.wikidata.org/entity/Q64143947,Northwall Firn
http://www.wikidata.org/entity/Q64144124,Mount Stimson
http://www.wikidata.org/entity/Q64144117,Mount Hinman
http://www.wikidata.org/entity/Q64143840,James Robert Glacier
http://www.wikidata.org/entity/Q64144076,Ober Gabelhorn
http://www.wikidata.org/entity/Q64143890,Lake Superior
http://www.wikidata.org/entity/Q64143964,Mount John Jay
http://www.wikidata.org/entity/Q64143910,Mattertal
http://www.wikidata.org/entity/Q64143787,Kaliakh River
http://www.wikidata.org/entity/Q64143808,Logan Glacier (Alaska)
http://www.wikidata.org/entity/Q64143891,Lava Fork Area
http://www.wikidata.org/entity/Q64143927,Kyimoshung Glacier
http://www.wikidata.org/entity/Q64143928,Lirung Glacier
http://www.wikidata.org/entity/Q64144065,Mount Wilse
http://www.wikidata.org/entity/Q64144021,Neola Glacier
http://www.wikidata.org/entity/Q64143913,Lägh da Cavloc
http://www.wikidata.org/entity/Q64143919,Vadret da Lischana Glacier
http://www.wikidata.org/entity/Q64144007,Ofhidro Glacier
http://www.wikidata.org/entity/Q64144011,Occidental Glacier
http://www.wikidata.org/entity/Q64143946,Ngga Pilimsit
http://www.wikidata.org/entity/Q64144086,Glacier de Tortin
http://www.wikidata.org/entity/Q64144054,Oulettes de Gaube Glacier
http://www.wikidata.org/entity/Q64143901,Katajanokka Glaciers
http://www.wikidata.org/entity/Q64143772,Icy Cape
http://www.wikidata.org/entity/Q64144022,Mount Kaeweah
http://www.wikidata.org/entity/Q64144040,Mount Massive
http://www.wikidata.org/entity/Q64143809,Lake Clark Pass
http://www.wikidata.org/entity/Q64143811,Mount Marcus Baker
http://www.wikidata.org/entity/Q64143929,Maladeta Glacier
http://www.wikidata.org/entity/Q64143944,Nevado Verónica
http://www.wikidata.org/entity/Q64144057,Mount Hooker
http://www.wikidata.org/entity/Q64144133,Oberlin Falls
http://www.wikidata.org/entity/Q64143778,Icy Bay (Bering Glacier)
http://www.wikidata.org/entity/Q64143791,Libbey Glacier
http://www.wikidata.org/entity/Q64143952,Metelille Glacier
http://www.wikidata.org/entity/Q64144018,Palcaraju Glacier
http://www.wikidata.org/entity/Q64144045,Mount Zirkel
http://www.wikidata.org/entity/Q64144123,Mount Ferry
http://www.wikidata.org/entity/Q64143797,Lake Fork Crescent River
http://www.wikidata.org/entity/Q64143817,Kuskokwim River
http://www.wikidata.org/entity/Q64143925,Lhotse Shar / Imja Glacier
http://www.wikidata.org/entity/Q64144020,Ngojumba Glacier
http://www.wikidata.org/entity/Q64143951,Mount Cook
http://www.wikidata.org/entity/Q64143829,Jarvis Creek
http://www.wikidata.org/entity/Q64144090,Monte Rosso
http://www.wikidata.org/entity/Q64144121,Mount Deception
http://www.wikidata.org/entity/Q64144119,Mount Mystery
http://www.wikidata.org/entity/Q64144120,Mount Olympus
http://www.wikidata.org/entity/Q64144130,Mount James
http://www.wikidata.org/entity/Q64143962,Northern Patagonia Glaciers
http://www.wikidata.org/entity/Q64143821,Iron Creek
http://www.wikidata.org/entity/Q64143963,Moreno Glacier
http://www.wikidata.org/entity/Q64143775,Malaspina Glacier
http://www.wikidata.org/entity/Q64144847,Zongo Glacier
http://www.wikidata.org/entity/Q64144645,Prairie Lake
http://www.wikidata.org/entity/Q64144616,Smith Lake
http://www.wikidata.org/entity/Q64144542,Rimpfischhorn
http://www.wikidata.org/entity/Q64144678,Seward
http://www.wikidata.org/entity/Q64144552,Silsersee
http://www.wikidata.org/entity/Q64144690,Prince William Sound
http://www.wikidata.org/entity/Q64144681,Saint Elias Mountains
http://www.wikidata.org/entity/Q64144531,Saint Lawrence River
http://www.wikidata.org/entity/Q64144742,Søndre Strømfjord
http://www.wikidata.org/entity/Q64144641,Rendu Inlet
http://www.wikidata.org/entity/Q64144514,Sawtooth Peak
http://www.wikidata.org/entity/Q64144515,Simmons Peak
http://www.wikidata.org/entity/Q64144598,Twin Sisters Mountain
http://www.wikidata.org/entity/Q64144640,Queen Inlet
http://www.wikidata.org/entity/Q64144715,Skwentna River
http://www.wikidata.org/entity/Q64144610,Porcupine Ridge
http://www.wikidata.org/entity/Q64144848,Wollaston Glacier
http://www.wikidata.org/entity/Q64144612,Skeena River
http://www.wikidata.org/entity/Q64144663,Riou Bay
http://www.wikidata.org/entity/Q64144584,Mount Skokomish
http://www.wikidata.org/entity/Q64144587,Sitting Bull Mountain
http://www.wikidata.org/entity/Q64144605,Sherman Peak
http://www.wikidata.org/entity/Q64144719,Sovereign Mountain
http://www.wikidata.org/entity/Q64144655,Schooner Beach
http://www.wikidata.org/entity/Q64144517,Parker Creek
http://www.wikidata.org/entity/Q64144590,Snowking Mountain
http://www.wikidata.org/entity/Q64144682,Sargent Ice Field
http://www.wikidata.org/entity/Q64144734,Skalafellsjökull
http://www.wikidata.org/entity/Q64144571,Rotfirn (Nord) Glacier
http://www.wikidata.org/entity/Q64144683,Snow River
http://www.wikidata.org/entity/Q64144588,Mount Saint Nicholas
http://www.wikidata.org/entity/Q64144745,Passusjietna West Glacier
http://www.wikidata.org/entity/Q64144592,Mount Pinchot
http://www.wikidata.org/entity/Q64144585,Royal Basin
http://www.wikidata.org/entity/Q64144635,Reid Glacier (Alaska)
http://www.wikidata.org/entity/Q64144722,Rainy Pass
http://www.wikidata.org/entity/Q64144632,Port Snettisham
http://www.wikidata.org/entity/Q64144504,Pastorouri Glacier
http://www.wikidata.org/entity/Q64144511,Rikha Samba Glacier
http://www.wikidata.org/entity/Q64144653,Point Manby
http://www.wikidata.org/entity/Q64144660,Point Riou
http://www.wikidata.org/entity/Q64144601,Saint Mary Lake
http://www.wikidata.org/entity/Q64144606,Sherman Crater
http://www.wikidata.org/entity/Q64144749,Qeqertarsuup Tunua
http://www.wikidata.org/entity/Q64144607,Snow Moon Lake
http://www.wikidata.org/entity/Q64144558,Pizgletscher
http://www.wikidata.org/entity/Q64144850,Strindberg Glacier
http://www.wikidata.org/entity/Q64144851,Tempano Glacier
http://www.wikidata.org/entity/Q64144617,Slamgeesh Range
http://www.wikidata.org/entity/Q64144730,Robertson River
http://www.wikidata.org/entity/Q64144528,Shokalsky Glacier
http://www.wikidata.org/entity/Q64144581,Schneeferner South Glacier
http://www.wikidata.org/entity/Q64144756,Rasmussen Glacier
http://www.wikidata.org/entity/Q64144754,Rinks Gletscher (north)
http://www.wikidata.org/entity/Q64144535,Ghiacciaio del Rocciamelone
http://www.wikidata.org/entity/Q64144555,Schonbuhl Glacier
http://www.wikidata.org/entity/Q64144578,Sardonagletscher (Chligletscher)
http://www.wikidata.org/entity/Q64144510,Shangri Nup / Shar Glacier
http://www.wikidata.org/entity/Q64144595,Razoredge Mountain
http://www.wikidata.org/entity/Q64144642,Plateau Glacier
http://www.wikidata.org/entity/Q64144661,Point Latouche
http://www.wikidata.org/entity/Q64144619,Snowbank Creek
http://www.wikidata.org/entity/Q64144538,Prarayer
http://www.wikidata.org/entity/Q64144750,Qimusseriarsuaq
http://www.wikidata.org/entity/Q64144574,Plattalvagletscher (Griessfirn)
http://www.wikidata.org/entity/Q64144561,Räterichsbodensee Lake
http://www.wikidata.org/entity/Q64144537,Ghiacciaio del Rutor
http://www.wikidata.org/entity/Q64144627,Porcupine Glacier (British Columbia)
http://www.wikidata.org/entity/Q64144651,Rainy Hollow Glacier
http://www.wikidata.org/entity/Q64144625,Patterson Glacier
http://www.wikidata.org/entity/Q64144586,Sloan Peak
http://www.wikidata.org/entity/Q64144634,Southwest Glacier
http://www.wikidata.org/entity/Q64144711,Radcliffe Glacier
http://www.wikidata.org/entity/Q64144699,Silver Glacier (Alaska)
http://www.wikidata.org/entity/Q64144725,Slana River
http://www.wikidata.org/entity/Q64144580,Sonielem Lake
http://www.wikidata.org/entity/Q64144628,Sawyer Glacier
http://www.wikidata.org/entity/Q64144646,Rendu Glacier
http://www.wikidata.org/entity/Q64144649,Rodman Glacier
http://www.wikidata.org/entity/Q64144713,Regal Glacier
http://www.wikidata.org/entity/Q64144747,Sheenjek River
http://www.wikidata.org/entity/Q64144509,Rolwaling Glacier
http://www.wikidata.org/entity/Q64144583,Rampart Glacier
http://www.wikidata.org/entity/Q64144609,Picket Range
http://www.wikidata.org/entity/Q64144714,Rohn Glacier
http://www.wikidata.org/entity/Q64144604,Pollock Mountain
http://www.wikidata.org/entity/Q64144654,Pile Bay
http://www.wikidata.org/entity/Q64144684,Redoubt Volcano
http://www.wikidata.org/entity/Q64144680,Seward Glacier
http://www.wikidata.org/entity/Q64144705,Shamrock Glacier
http://www.wikidata.org/entity/Q64144513,Parlung No. 94
http://www.wikidata.org/entity/Q64144611,Silver Glacier
http://www.wikidata.org/entity/Q64144677,Seal River
http://www.wikidata.org/entity/Q64144712,Snowcap Mountain
http://www.wikidata.org/entity/Q64144582,Schneeferner North Glacier
http://www.wikidata.org/entity/Q64144618,Skowill Creek
http://www.wikidata.org/entity/Q64144751,Peary Glacier
http://www.wikidata.org/entity/Q64144522,Snowy Range
http://www.wikidata.org/entity/Q64144669,Pulpito Del Diablo Glacier
http://www.wikidata.org/entity/Q64144291,Nansen Glacier
http://www.wikidata.org/entity/Q64144196,Muir Inlet
http://www.wikidata.org/entity/Q64144279,Mount Chamberlin
http://www.wikidata.org/entity/Q64144140,Mineral Creek
http://www.wikidata.org/entity/Q64144190,Mount Merriam
http://www.wikidata.org/entity/Q64144240,Mount Wrangell
http://www.wikidata.org/entity/Q64144254,Mount Foraker
http://www.wikidata.org/entity/Q64144153,Mount Cleveland
http://www.wikidata.org/entity/Q64144193,Muir Glacier
http://www.wikidata.org/entity/Q64144236,Mount Blackburn
http://www.wikidata.org/entity/Q64144246,Mount Sanford
http://www.wikidata.org/entity/Q64144145,Mount Shuksan
http://www.wikidata.org/entity/Q64144204,Nuyakuk Lake
http://www.wikidata.org/entity/Q64144212,Mount Logan
http://www.wikidata.org/entity/Q64144161,Mount Veniaminof
http://www.wikidata.org/entity/Q64144203,Northwestern Glacier
http://www.wikidata.org/entity/Q64144263,Mount Kimball
http://www.wikidata.org/entity/Q64144182,Mount Katmai
http://www.wikidata.org/entity/Q64144188,Mount Douglas
http://www.wikidata.org/entity/Q64144243,Mount Drum
http://www.wikidata.org/entity/Q64144389,Reicher Glacier
http://www.wikidata.org/entity/Q64144198,Mount Waskey
http://www.wikidata.org/entity/Q64144155,Mount Recheshnoi
http://www.wikidata.org/entity/Q64144277,Mount Salisbury
http://www.wikidata.org/entity/Q64144154,Mount Vsevidof
http://www.wikidata.org/entity/Q64144273,Nenana River
http://www.wikidata.org/entity/Q64144252,Mount Russell
http://www.wikidata.org/entity/Q64144214,Mount Hawkins
http://www.wikidata.org/entity/Q64144183,Mount Wood
http://www.wikidata.org/entity/Q64144150,Olson Creek
http://www.wikidata.org/entity/Q64144288,Nordenskiolds Glacier
http://www.wikidata.org/entity/Q64144399,Pascua Glacier
http://www.wikidata.org/entity/Q64144393,Soler Glacier
http://www.wikidata.org/entity/Q64144184,Mount Crillon
http://www.wikidata.org/entity/Q64144270,Mount Deborah
http://www.wikidata.org/entity/Q64144142,Mount Blum
http://www.wikidata.org/entity/Q64144149,Mount Carter
http://www.wikidata.org/entity/Q64144282,Mount Michelson
http://www.wikidata.org/entity/Q64144234,Mount Gerdine
http://www.wikidata.org/entity/Q64144384,Pumasillu
http://www.wikidata.org/entity/Q64144385,Salcantay East Glacier
http://www.wikidata.org/entity/Q64144296,Morris Jesup Glacier
http://www.wikidata.org/entity/Q64144501,Ross Island (Antarctica)
http://www.wikidata.org/entity/Q64144397,Pared Sur Glacier
http://www.wikidata.org/entity/Q64144151,Miche Wabun Lake
http://www.wikidata.org/entity/Q64144227,Mount Bona
http://www.wikidata.org/entity/Q64144152,Mount Spickard
http://www.wikidata.org/entity/Q64144506,Popocatépetl Glacier
http://www.wikidata.org/entity/Q64144293,Moltke Glacier
http://www.wikidata.org/entity/Q64144158,Nass River
http://www.wikidata.org/entity/Q64144292,Mohn Glacier
http://www.wikidata.org/entity/Q64144395,Pared Norte Glacier
http://www.wikidata.org/entity/Q64144497,Penguin Glacier
http://www.wikidata.org/entity/Q64144391,San Quintin Glacier
http://www.wikidata.org/entity/Q64144499,Pingo Glacier
http://www.wikidata.org/entity/Q64144187,Muir Point
http://www.wikidata.org/entity/Q64144201,Nunatak Fiord
http://www.wikidata.org/entity/Q64144251,Mount Dall
http://www.wikidata.org/entity/Q64144276,Okpilak Glacier
http://www.wikidata.org/entity/Q64144274,Mount Skookum Jim
http://www.wikidata.org/entity/Q64144172,Oweegee Creek
http://www.wikidata.org/entity/Q64144387,Southwall Hanging Glaciers
http://www.wikidata.org/entity/Q64144272,Nuuk
http://www.wikidata.org/entity/Q64144271,Morsarjökull
http://www.wikidata.org/entity/Q64144207,Mount Cook (Alaska)
http://www.wikidata.org/entity/Q64144143,Mount Baker
http://www.wikidata.org/entity/Q64144164,Mount Middleton
http://www.wikidata.org/entity/Q64144176,Mount Chiginagak
http://www.wikidata.org/entity/Q64144208,Mount Saint Elias
http://www.wikidata.org/entity/Q64144215,North Fork Glacier
http://www.wikidata.org/entity/Q64144225,Mount Spurr
http://www.wikidata.org/entity/Q64144229,Mount Witherspoon
http://www.wikidata.org/entity/Q64144265,Mount Eielson
http://www.wikidata.org/entity/Q64144269,Mount Hayes
http://www.wikidata.org/entity/Q64144258,Ohio Creek
http://www.wikidata.org/entity/Q64144268,Nenana Glacier
http://www.wikidata.org/entity/Q64144388,South Cirque Glacier
http://www.wikidata.org/entity/Q64144144,Mount Fury
http://www.wikidata.org/entity/Q64144211,Nellie Juan Glacier
http://www.wikidata.org/entity/Q64144146,Natoas Peak
http://www.wikidata.org/entity/Q64144186,Mount Wright (Hoonah-Angoon)
http://www.wikidata.org/entity/Q64144205,Midimber Lake
http://www.wikidata.org/entity/Q64144217,Neacola Glacier
http://www.wikidata.org/entity/Q64144249,Mentasta Mountains
http://www.wikidata.org/entity/Q64144256,Middle Fork Chistochina River
http://www.wikidata.org/entity/Q64144247,Notch Creek
http://www.wikidata.org/entity/Q64144168,Mount Pounder
http://www.wikidata.org/entity/Q64144174,Mount Skowill
http://www.wikidata.org/entity/Q64144170,Mount Zara
http://www.wikidata.org/entity/Q64144244,Mount Gordon
http://www.wikidata.org/entity/Q64144179,Mount Martin
http://www.wikidata.org/entity/Q64144210,Mount Miller
http://www.wikidata.org/entity/Q64144427,Southern Patagonia Ice Field Glaciers
http://www.wikidata.org/entity/Q64144209,Mount Augusta
http://www.wikidata.org/entity/Q64144175,Mount Verrett
http://www.wikidata.org/entity/Q64144173,Oweegee Peak
http://www.wikidata.org/entity/Q64144248,Nutzotin Mountains
http://www.wikidata.org/entity/Q64144242,Mount Jarvis
http://www.wikidata.org/entity/Q64144223,Mount Hogan
http://www.wikidata.org/entity/Q64144178,Mud Glacier
http://www.wikidata.org/entity/Q64144882,Wells Creek
http://www.wikidata.org/entity/Q64145255,Thomas Bay
http://www.wikidata.org/entity/Q88893630,Punchbowl Glacier
http://www.wikidata.org/entity/Q96269291,Hangender Ferner
http://www.wikidata.org/entity/Q64145362,Unakwik Inlet
http://www.wikidata.org/entity/Q64145300,Teslin Lake
http://www.wikidata.org/entity/Q64145211,Summit Crater
http://www.wikidata.org/entity/Q64145287,Tarr Inlet
http://www.wikidata.org/entity/Q64145245,Unuk River
http://www.wikidata.org/entity/Q64144884,Teton Range
http://www.wikidata.org/entity/Q64144864,University Peak
http://www.wikidata.org/entity/Q64145118,Turtmanngletscher
http://www.wikidata.org/entity/Q64145162,Steingletscher
http://www.wikidata.org/entity/Q64145297,Trout Lake
http://www.wikidata.org/entity/Q64145360,Telaquana Lake
http://www.wikidata.org/entity/Q64145229,Tanaga Island
http://www.wikidata.org/entity/Q64145290,Taiya Inlet
http://www.wikidata.org/entity/Q64145235,Tulik Volcano
http://www.wikidata.org/entity/Q64145367,Two Lakes
http://www.wikidata.org/entity/Q64145209,Triple Divide Peak
http://www.wikidata.org/entity/Q64144873,Sundance Mountain
http://www.wikidata.org/entity/Q89037107,West Lenin glacier
http://www.wikidata.org/entity/Q64145226,Turner Glacier (British Columbia)
http://www.wikidata.org/entity/Q64144885,Timberline Lodge
http://www.wikidata.org/entity/Q96575198,Maurerkees
http://www.wikidata.org/entity/Q64145198,Swan Peak
http://www.wikidata.org/entity/Q64145354,Turquoise Lake
http://www.wikidata.org/entity/Q64145313,Tsaa Fiord
http://www.wikidata.org/entity/Q64145331,Tuxedni Bay
http://www.wikidata.org/entity/Q64145339,Tlikakila River
http://www.wikidata.org/entity/Q64145234,Umnak Island
http://www.wikidata.org/entity/Q64145253,Thutade Lake
http://www.wikidata.org/entity/Q86683557,Q86683557
http://www.wikidata.org/entity/Q64145158,Tre Cime di Lavaredo
http://www.wikidata.org/entity/Q64145232,Tanya Lake
http://www.wikidata.org/entity/Q64145252,Twin Glacier (British Columbia)
http://www.wikidata.org/entity/Q88266747,Younghusband glacier
http://www.wikidata.org/entity/Q89481538,Bichom Glacier
http://www.wikidata.org/entity/Q64145217,Vulture Peak
http://www.wikidata.org/entity/Q64145271,West Twin Glacier
http://www.wikidata.org/entity/Q64145318,Vitus Lake
http://www.wikidata.org/entity/Q64145319,Yakataga Glacier
http://www.wikidata.org/entity/Q64145183,Hintersulzfirn
http://www.wikidata.org/entity/Q64145010,Tiefmattengletscher
http://www.wikidata.org/entity/Q64145247,Taylor River
http://www.wikidata.org/entity/Q64145274,Mount Wilbur
http://www.wikidata.org/entity/Q64145210,Swiftcurrent Mountain
http://www.wikidata.org/entity/Q64145346,Tsiu River
http://www.wikidata.org/entity/Q64145368,Yale Glacier (Alaska)
http://www.wikidata.org/entity/Q64145220,Whitecrow Lake
http://www.wikidata.org/entity/Q64145136,Ghiacciaio di Val Torta
http://www.wikidata.org/entity/Q64145163,Steinlimigletscher
http://www.wikidata.org/entity/Q64145160,Triftgletscher (Gadmen)
http://www.wikidata.org/entity/Q64145145,Suretta Merid Glacier
http://www.wikidata.org/entity/Q64145147,Tofana di Rozes
http://www.wikidata.org/entity/Q64145228,Tumbling Glacier
http://www.wikidata.org/entity/Q88218135,Thajiwas glacier
http://www.wikidata.org/entity/Q96575653,Nördliches Malhamkees
http://www.wikidata.org/entity/Q64145151,Strahlegg-gletscher
http://www.wikidata.org/entity/Q64145137,Wannenhorngletscher
http://www.wikidata.org/entity/Q64145120,White Salmon - Avalanche Glacier
http://www.wikidata.org/entity/Q64145231,Takawangha Volcano
http://www.wikidata.org/entity/Q64145324,Tyndall Glacier (Alaska)
http://www.wikidata.org/entity/Q64145366,Terentiev Lake
http://www.wikidata.org/entity/Q64145254,Trygve Lake
http://www.wikidata.org/entity/Q64145242,Mount Upshur
http://www.wikidata.org/entity/Q64145133,Vadret da Rosatsch Glacier
http://www.wikidata.org/entity/Q64145122,Ventina (Pizzo) Glacier
http://www.wikidata.org/entity/Q64145009,Tête de Valpelline
http://www.wikidata.org/entity/Q89037104,East Lenin glacier
http://www.wikidata.org/entity/Q64144897,Glacier de Tré-la-Tête
http://www.wikidata.org/entity/Q64145169,Stevens Glacier
http://www.wikidata.org/entity/Q64145180,Tipsoo Lake
http://www.wikidata.org/entity/Q64145273,Twin Glacier Peak
http://www.wikidata.org/entity/Q64145281,Wachusett Inlet
http://www.wikidata.org/entity/Q64145361,Wedge Glacier
http://www.wikidata.org/entity/Q64144860,Thulagi Glacier
http://www.wikidata.org/entity/Q64144879,Titcomb Lakes
http://www.wikidata.org/entity/Q64145213,Spillway Glacier
http://www.wikidata.org/entity/Q64145201,University Glacier
http://www.wikidata.org/entity/Q64145258,Trident Volcano
http://www.wikidata.org/entity/Q64144883,Three Forks Park
http://www.wikidata.org/entity/Q64144856,Yale Glacier (Nepal)
http://www.wikidata.org/entity/Q64145119,White Salmon Glacier (Yakima)
http://www.wikidata.org/entity/Q64145268,Twin Glacier Lake
http://www.wikidata.org/entity/Q64144869,Wheeler Peak
http://www.wikidata.org/entity/Q64145121,Wishbone Glacier
http://www.wikidata.org/entity/Q64145166,Tatoosh Range
http://www.wikidata.org/entity/Q64145265,Taku Inlet
http://www.wikidata.org/entity/Q64145327,Tigertail Glacier
http://www.wikidata.org/entity/Q64145357,Turquoise Glacier
http://www.wikidata.org/entity/Q64145303,Tutshi Lake
http://www.wikidata.org/entity/Q64145296,Surprise Lake
http://www.wikidata.org/entity/Q96593822,Althauskees
http://www.wikidata.org/entity/Q64145208,Thompson Creek
http://www.wikidata.org/entity/Q64145251,Teigen Creek
http://www.wikidata.org/entity/Q89482357,Hari parbat Glacier
http://www.wikidata.org/entity/Q64144968,Zadezan Glacier
http://www.wikidata.org/entity/Q64144877,Urumqi Glacier
http://www.wikidata.org/entity/Q64145333,Upnuk Lake
http://www.wikidata.org/entity/Q96593857,Südliches Malhamkees
http://www.wikidata.org/entity/Q106520533,Larsen B Ice Shelf
http://www.wikidata.org/entity/Q96593879,Gubachkees
http://www.wikidata.org/entity/Q104874896,Alpeiner Ferner
http://www.wikidata.org/entity/Q101245627,Gara
http://www.wikidata.org/entity/Q106608793,Thulagi glacier
http://www.wikidata.org/entity/Q106795676,Gozenzawa Glacier
http://www.wikidata.org/entity/Q106795685,Yamatari Glacier
http://www.wikidata.org/entity/Q106813279,Totten Ice Shelf
http://www.wikidata.org/entity/Q106464385,Q106464385
http://www.wikidata.org/entity/Q98858041,Saginaw Lobe
http://www.wikidata.org/entity/Q104875207,Floitenkees
http://www.wikidata.org/entity/Q101245577,Changabang Glacier
http://www.wikidata.org/entity/Q101245581,Dakshini Rishi Glacier
http://www.wikidata.org/entity/Q101245584,Jaundhar Glacier
http://www.wikidata.org/entity/Q101245587,Lawan Glacier
http://www.wikidata.org/entity/Q101245630,Nagpo Tokpo
http://www.wikidata.org/entity/Q101245637,Nubra Glacier
http://www.wikidata.org/entity/Q101245599,Shalang Glacier
http://www.wikidata.org/entity/Q101245606,Trisul Glacier
http://www.wikidata.org/entity/Q101245608,Uttari Rishi Glacier
http://www.wikidata.org/entity/Q104661368,Kälberspitzkees
http://www.wikidata.org/entity/Q104661420,Hochalmkees
http://www.wikidata.org/entity/Q105704516,Nanda Devi Glacier
http://www.wikidata.org/entity/Q106473131,Romanche glacier
http://www.wikidata.org/entity/Q101245583,Ghanohim Bamak
http://www.wikidata.org/entity/Q101245585,Kedar Bamak Glacier
http://www.wikidata.org/entity/Q101245588,Maiandi Bamak
http://www.wikidata.org/entity/Q101245591,Panpatia Glacier
http://www.wikidata.org/entity/Q101245595,Raikana Glacier
http://www.wikidata.org/entity/Q101245638,Shirwali Glacier
http://www.wikidata.org/entity/Q101245609,Vasuki Glacier
http://www.wikidata.org/entity/Q100319346,Vadret da Radönt
http://www.wikidata.org/entity/Q101244719,Bhagirathi Kharak Glacier
http://www.wikidata.org/entity/Q101245582,Dokriani Glacier
http://www.wikidata.org/entity/Q101245615,Chandra Nahan Glacier
http://www.wikidata.org/entity/Q101245635,Chong Kmdan Glacier
http://www.wikidata.org/entity/Q101245596,Raktavarn Glacier
http://www.wikidata.org/entity/Q101245634,Mazgol Glacier
http://www.wikidata.org/entity/Q97258586,Hrútárjökull
http://www.wikidata.org/entity/Q101244685,Arwa Glacier
http://www.wikidata.org/entity/Q101244705,Bagini Glacier
http://www.wikidata.org/entity/Q101245612,Bhaga Glacier
http://www.wikidata.org/entity/Q101245590,Meru Bamak
http://www.wikidata.org/entity/Q101245600,Suralaya Glacier
http://www.wikidata.org/entity/Q101245626,Sonapani Glacier
http://www.wikidata.org/entity/Q101245639,Tayseer Glacier
http://www.wikidata.org/entity/Q97259747,Stígárjökull
http://www.wikidata.org/entity/Q101245578,Chaturangi Glacier
http://www.wikidata.org/entity/Q101245631,Kangto Glacier
http://www.wikidata.org/entity/Q101245621,Miyar Glacier
http://www.wikidata.org/entity/Q101245593,Purbi Kamet Glacier
http://www.wikidata.org/entity/Q101245597,Ramani Glacier
http://www.wikidata.org/entity/Q101245603,Swetvarn Glacier
