item,itemLabel,itemDescription,statement_count
http://www.wikidata.org/entity/Q26817248,Q26817248,,6
http://www.wikidata.org/entity/Q26817251,Q26817251,glacier in India,6
http://www.wikidata.org/entity/Q26831085,Grenzgletscher,,6
http://www.wikidata.org/entity/Q26966125,Q26966125,,6
http://www.wikidata.org/entity/Q26966140,Q26966140,,6
http://www.wikidata.org/entity/Q26966145,Q26966145,,6
http://www.wikidata.org/entity/Q26966146,Q26966146,,6
http://www.wikidata.org/entity/Q26966149,Q26966149,,6
http://www.wikidata.org/entity/Q26966167,Q26966167,,6
http://www.wikidata.org/entity/Q26997239,Q26997239,,6
http://www.wikidata.org/entity/Q26999518,Q26999518,,6
http://www.wikidata.org/entity/Q26999587,Svínafellsjökull,Glacier in Iceland,6
http://www.wikidata.org/entity/Q34845039,Shāhgol Glacier,,6
http://www.wikidata.org/entity/Q34845069,Sigal Glacier,,6
http://www.wikidata.org/entity/Q34845085,Siiddasjiekŋa,,6
http://www.wikidata.org/entity/Q34845164,Simlefonni,,6
http://www.wikidata.org/entity/Q34845180,Siru Glacier,,6
http://www.wikidata.org/entity/Q34845197,Skadefonna,,6
http://www.wikidata.org/entity/Q34845275,Skaulafonna,,6
http://www.wikidata.org/entity/Q34845338,Skjerdingdalsbreen,,6
http://www.wikidata.org/entity/Q34845398,Skruklebreen,,6
http://www.wikidata.org/entity/Q34845412,Skråisen,,6
http://www.wikidata.org/entity/Q34845427,Skåfonn,,6
http://www.wikidata.org/entity/Q34845446,Skålabreen,,6
http://www.wikidata.org/entity/Q34845549,Småtindisen,,6
http://www.wikidata.org/entity/Q34845626,Snøfonna,,6
http://www.wikidata.org/entity/Q34845642,Snøkofta,,6
http://www.wikidata.org/entity/Q34845657,Soblang Lukpār Glacier,,6
http://www.wikidata.org/entity/Q34845674,Sohnyoān Glacier,,6
http://www.wikidata.org/entity/Q34845689,Sokha Glacier,,6
http://www.wikidata.org/entity/Q34845719,Solu Glacier,,6
http://www.wikidata.org/entity/Q34845767,Soriāwi Glacier,,6
http://www.wikidata.org/entity/Q34845782,Sosbun Glacier,,6
http://www.wikidata.org/entity/Q34845797,South Atark Glacier,,6
http://www.wikidata.org/entity/Q34845813,South Barūm Glacier,,6
http://www.wikidata.org/entity/Q34846007,Steindalsbreen,,6
http://www.wikidata.org/entity/Q34846100,Sternabreen,,6
http://www.wikidata.org/entity/Q34846183,Storbrea,,6
http://www.wikidata.org/entity/Q34846197,Storbrean,,6
http://www.wikidata.org/entity/Q34846260,Storbreen,,6
http://www.wikidata.org/entity/Q34846277,Storbreen,,6
http://www.wikidata.org/entity/Q34846289,Storbreen,,6
http://www.wikidata.org/entity/Q34846306,Storbreen,,6
http://www.wikidata.org/entity/Q34846321,Store Kvelven,,6
http://www.wikidata.org/entity/Q34846353,Storebottfonni,,6
http://www.wikidata.org/entity/Q34846384,Storefonnbreen,,6
http://www.wikidata.org/entity/Q34846397,Storegrovbreen,,6
http://www.wikidata.org/entity/Q34846524,Stormbreen,,6
http://www.wikidata.org/entity/Q34846584,Strikja,,6
http://www.wikidata.org/entity/Q34846755,Stølsbotnbreen,,6
http://www.wikidata.org/entity/Q32196401,Faraday Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32196648,Farrar Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32197185,Ferrier Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32197227,Ferryman Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32197267,Fettes Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32197336,Fiddian Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32197656,Findlay Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32203746,Freshfield Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32203918,Frind Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32203975,Fritz Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32204486,Fyfe Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32205897,Gem Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32207236,Gino Watkins Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32208917,Godley Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32209487,Goldney Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32211816,Grant Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32212049,Grave Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32213206,Grey Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32213388,Gridiron Glaciers,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32213889,Gulch Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32215051,Hall Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32218388,Havelock Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32218958,Hayter Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32218996,Hazard Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32219310,Hector Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32219341,Hecuba Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32219394,Heemskirk Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32220459,Hesse Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32224048,Horace Walker Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32224994,Hour Glass Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32227194,Huxley Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32228460,Isobel Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32228572,Ivory Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32228679,Jack Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32229040,Jagged Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32229061,Jalf Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32229171,Jasper Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32229178,Jaspur Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32229369,Jervois Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32229389,Jewel Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32229490,Joe Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32229576,Johannes Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32229615,John Inglis Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32230125,Joyce Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32230414,Jura Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32230818,Kahutea Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32235115,Kaufmann Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32235918,Kea Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32236906,Kilmarnock Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32237605,Kitchener Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32239975,Korako Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32243372,Langdale Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32243847,Lawrence Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32243976,Le Blanc Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32244252,Lecky Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32244466,Leeb Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32244834,Leonard Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32245349,Limbo Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32245664,Linda Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32245768,Lindsay Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32247289,Liverpool Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32248743,Lord Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32248814,Lornty Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32249192,Lower Volta Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32249844,Lyttle Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32254429,Malcolm Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32255391,Mangaehuehu Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32265461,Mangatoetoenui Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32266038,Mangaturuturu Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32267629,Mannering Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32268573,Maori Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32269894,Margaret Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32270510,Marshall Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32270632,Martius Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32271032,Mascarin Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32273640,Mattias Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32273757,Maud Francis Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32273766,Maud Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32274924,McCardell Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32275082,McCoy Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32275691,McKenzie Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32275762,McKerrow Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32276509,Meg Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q21859992,Sunderland Glacier,glacier in Greenland,6
http://www.wikidata.org/entity/Q21868573,Klostertaler Gletscher,glacier in Vorarlberg,6
http://www.wikidata.org/entity/Q21872799,Evald Glacier,glacier in Greenland,6
http://www.wikidata.org/entity/Q22532658,Confederation Glacier,,6
http://www.wikidata.org/entity/Q22534250,Bath Glacier,,6
http://www.wikidata.org/entity/Q22535237,Battery Glacier,,6
http://www.wikidata.org/entity/Q22535584,Q22535584,glacier in Canada,6
http://www.wikidata.org/entity/Q22535758,Battlefield Glacier,,6
http://www.wikidata.org/entity/Q22536063,Conway Glacier,,6
http://www.wikidata.org/entity/Q22537256,Phoenix Glacier,,6
http://www.wikidata.org/entity/Q22537316,Phogg Glacier,,6
http://www.wikidata.org/entity/Q22539306,Tszil Glacier,,6
http://www.wikidata.org/entity/Q22539381,Monkman Glacier,,6
http://www.wikidata.org/entity/Q22541710,Q22541710,,6
http://www.wikidata.org/entity/Q22543680,Cornice Glacier,,6
http://www.wikidata.org/entity/Q22546018,Crusoe Glacier,,6
http://www.wikidata.org/entity/Q22548456,Kokanee Glacier,,6
http://www.wikidata.org/entity/Q22548780,Cummins Glacier,,6
http://www.wikidata.org/entity/Q22548936,Q22548936,,6
http://www.wikidata.org/entity/Q22549418,Warner Glacier,,6
http://www.wikidata.org/entity/Q22549820,Warren Glacier,,6
http://www.wikidata.org/entity/Q22550164,Q22550164,,6
http://www.wikidata.org/entity/Q22550742,Birken Glacier,,6
http://www.wikidata.org/entity/Q22551164,Q22551164,glacier in Canada,6
http://www.wikidata.org/entity/Q22551837,Q22551837,glacier in Canada,6
http://www.wikidata.org/entity/Q22551970,Cyclops Glacier,,6
http://www.wikidata.org/entity/Q22552670,Q22552670,,6
http://www.wikidata.org/entity/Q22555449,Wave Glacier,,6
http://www.wikidata.org/entity/Q22555607,Dalgleish Glacier,,6
http://www.wikidata.org/entity/Q22556639,Weart Glacier,,6
http://www.wikidata.org/entity/Q22556726,Q22556726,,6
http://www.wikidata.org/entity/Q22557598,Webber Glacier,,6
http://www.wikidata.org/entity/Q22558449,Wedgemount Glacier,,6
http://www.wikidata.org/entity/Q22562127,Blackcomb Glacier,,6
http://www.wikidata.org/entity/Q22562974,West Alexandra Glacier,,6
http://www.wikidata.org/entity/Q22563664,Serenity Glacier,,6
http://www.wikidata.org/entity/Q22563838,Q22563838,,6
http://www.wikidata.org/entity/Q22564143,Q22564143,,6
http://www.wikidata.org/entity/Q22564275,Serratus Glacier,,6
http://www.wikidata.org/entity/Q27000581,Q27000581,,6
http://www.wikidata.org/entity/Q27001946,Merkurjökull,glacier in Iceland,6
http://www.wikidata.org/entity/Q27002195,Norðurtungnajökull,glacier in Iceland,6
http://www.wikidata.org/entity/Q27003786,Kverkjökull,glacier in Iceland,6
http://www.wikidata.org/entity/Q27004744,Q27004744,,6
http://www.wikidata.org/entity/Q27007455,Q27007455,,6
http://www.wikidata.org/entity/Q27007618,Eyjabakkajökull,,6
http://www.wikidata.org/entity/Q27007998,Q27007998,glacier in Iceland,6
http://www.wikidata.org/entity/Q27008668,Q27008668,,6
http://www.wikidata.org/entity/Q27008729,Q27008729,,6
http://www.wikidata.org/entity/Q27012263,Q27012263,,6
http://www.wikidata.org/entity/Q27193155,Northey Glacier,,6
http://www.wikidata.org/entity/Q27198738,Diamond Glacier,glacier in Kenya,6
http://www.wikidata.org/entity/Q27205422,Lednik Kalpikovskogo,,6
http://www.wikidata.org/entity/Q27212709,Q27212709,glacier in Kyrgyzstan,6
http://www.wikidata.org/entity/Q27212710,Q27212710,glacier in Kyrgyzstan,6
http://www.wikidata.org/entity/Q27212715,Q27212715,glacier in Kyrgyzstan,6
http://www.wikidata.org/entity/Q27212727,Q27212727,glacier in Kyrgyzstan,6
http://www.wikidata.org/entity/Q27212729,Lednik Koman,,6
http://www.wikidata.org/entity/Q27212773,Lednik Gezart,,6
http://www.wikidata.org/entity/Q27212801,Q27212801,glacier in Kyrgyzstan,6
http://www.wikidata.org/entity/Q27212802,Lednik Allaudin,,6
http://www.wikidata.org/entity/Q64143902,Karsojietna Glacier,glacier in Sweden,6
http://www.wikidata.org/entity/Q64143906,Langenferner Glacier / Verdretta Lunga,glacier in the Ortles Alps in South Tyrol,6
http://www.wikidata.org/entity/Q34846817,Suessbreen,,6
http://www.wikidata.org/entity/Q34846965,Surgus Glacier,,6
http://www.wikidata.org/entity/Q34847038,Svalisen,,6
http://www.wikidata.org/entity/Q34847055,Svardalsbreen,,6
http://www.wikidata.org/entity/Q34847086,Svartfjellbreen,,6
http://www.wikidata.org/entity/Q34847105,Svartfjellbreen,,6
http://www.wikidata.org/entity/Q34847423,Sørdalsbreen,,6
http://www.wikidata.org/entity/Q34847464,Søre Dalfonn,,6
http://www.wikidata.org/entity/Q34847519,Sørfjellbreen,,6
http://www.wikidata.org/entity/Q34847534,Sīm Gang Glacier,,6
http://www.wikidata.org/entity/Q34847741,Thompson Glacier,,6
http://www.wikidata.org/entity/Q34847850,Thūi Glacier,,6
http://www.wikidata.org/entity/Q34847921,Tirolarbreen,,6
http://www.wikidata.org/entity/Q34848056,Tordsbreen,,6
http://www.wikidata.org/entity/Q34848171,Transparentbreen,,6
http://www.wikidata.org/entity/Q34848260,Trinity Hallbreen,,6
http://www.wikidata.org/entity/Q34848275,Trivor Glacier,,6
http://www.wikidata.org/entity/Q34848392,Tsilbu Glacier,,6
http://www.wikidata.org/entity/Q34848453,Tuftabreen,,6
http://www.wikidata.org/entity/Q34848516,Tunnelbreen,,6
http://www.wikidata.org/entity/Q34848533,Turman Glacier,,6
http://www.wikidata.org/entity/Q34848560,Turrsjøbreen,,6
http://www.wikidata.org/entity/Q34848577,Tuvbreen,,6
http://www.wikidata.org/entity/Q34848593,Tverradalsbreen,,6
http://www.wikidata.org/entity/Q34848609,Tverrbotnbreen,,6
http://www.wikidata.org/entity/Q32276576,Melchior Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32276669,Memorial Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32276752,Mercer Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32276836,Merkl Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32276978,Metelille Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32278307,Milo Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32281433,Mona Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32281531,Monk Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32281716,Montague Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32281741,Monteith Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32282107,Moore Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32293687,Nansen Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32294142,Neave Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32295650,Ngakanohi Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32299390,Noeline Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32300704,North Poerua Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32301304,Nuns Veil Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32301489,O'Neil Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32302159,Ogilvie Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q32307265,Omatane Glacier,glacier in New Zealand,6
http://www.wikidata.org/entity/Q34197029,Lane Glacier,,6
http://www.wikidata.org/entity/Q34197106,Hodge Glacier,,6
http://www.wikidata.org/entity/Q34831625,Airl Glacier,,6
http://www.wikidata.org/entity/Q34831641,Akšuvonjiekki,,6
http://www.wikidata.org/entity/Q34831684,Ambu Lapcha Glacier,,6
http://www.wikidata.org/entity/Q34831698,Andowīr Glacier,,6
http://www.wikidata.org/entity/Q34831742,Atark Glacier,,6
http://www.wikidata.org/entity/Q34831757,Aurumghoni Glacier,,6
http://www.wikidata.org/entity/Q34831772,Ausbreen,,6
http://www.wikidata.org/entity/Q34831819,Austdalsnuten,,6
http://www.wikidata.org/entity/Q34831862,Austfjellfonna,,6
http://www.wikidata.org/entity/Q34831895,Baddjejiekki,,6
http://www.wikidata.org/entity/Q34831910,Baintha Lukpār Glacier,,6
